bedrooms,floors,zipcode,sqft_living,price
3,1.0,98011,1920,417.0
3,2.0,98102,1420,615.0
5,2.0,98072,3760,730.0
2,1.0,98198,930,178.5
4,1.0,98198,1580,300.0
4,1.0,98178,2170,415.0
3,1.0,98166,2040,452.5
4,1.0,98065,3430,1010.0
4,2.0,98029,2160,653.0
4,1.0,98199,2060,715.0
3,1.5,98105,1410,541.0
4,1.5,98198,1850,245.0
2,1.5,98133,1370,547.0
5,1.0,98074,3330,750.0
5,1.0,98133,1970,575.0
3,1.0,98092,1310,216.0
3,1.0,98133,1640,443.0
4,2.0,98038,1600,257.7
3,1.0,98045,1230,278.0
3,2.0,98092,2240,300.0
3,2.0,98092,2190,269.1
3,1.5,98133,990,402.5
2,2.0,98056,1010,306.888
4,2.0,98007,2920,795.0
4,2.0,98056,2310,525.0
3,2.0,98040,3470,1050.0
2,1.0,98118,1220,452.0
3,2.0,98019,1550,350.0
4,2.0,98056,2070,410.0
3,1.5,98119,2060,595.0
3,2.0,98053,1690,499.0
4,2.0,98001,2550,340.0
5,2.0,98033,3370,1065.0
4,2.0,98030,2230,460.0
4,2.0,98003,2382,345.0
3,2.0,98038,1620,280.5
3,1.5,98115,1140,704.0
3,2.0,98027,2140,545.0
3,1.0,98056,1900,335.0
4,1.0,98117,3370,1325.0
3,1.0,98003,2300,420.0
4,1.0,98115,2040,705.0
4,1.0,98023,1840,274.9
4,2.0,98072,2860,499.95
3,1.0,98133,1400,415.25
3,1.0,98002,990,222.0
3,1.0,98042,3120,375.0
3,2.0,98031,1640,300.0
3,1.0,98146,2820,456.7
3,1.5,98136,1970,925.5
5,1.0,98059,2840,375.0
3,2.0,98042,2370,420.0
3,2.0,98072,2610,575.0
3,1.0,98144,1340,335.0
4,1.0,98122,1300,428.0
4,1.0,98077,3340,655.0
3,2.0,98052,2630,738.0
5,1.0,98133,1960,415.0
3,1.0,98126,1090,392.0
2,1.0,98117,1550,555.0
3,2.0,98055,1770,260.0
3,1.5,98024,1390,392.5
3,2.0,98006,2979,912.0
2,1.0,98146,830,135.0
3,1.0,98072,1560,500.0
3,1.0,98001,1360,238.0
4,1.0,98178,1650,251.0
2,2.0,98052,1510,406.5
4,2.0,98092,3010,433.495
3,1.0,98042,1510,265.0
3,1.0,98133,1950,360.0
4,1.0,98006,1800,425.0
2,1.0,98178,2810,450.0
3,1.0,98133,1760,449.9
4,2.0,98056,2040,345.0
4,1.0,98008,1690,612.5
3,1.0,98058,1530,317.0
3,1.5,98117,1810,585.0
3,1.0,98045,1180,455.0
4,2.0,98077,4090,1035.0
4,2.0,98052,2250,497.0
3,1.0,98023,1070,226.75
4,1.0,98155,1820,385.0
3,1.0,98146,1080,205.0
4,2.0,98075,2760,745.0
4,2.0,98038,2550,371.0
4,2.0,98029,2080,545.0
3,1.5,98133,1280,443.0
2,1.0,98106,950,287.0
3,1.0,98023,1050,194.0
3,1.0,98056,1800,265.0
4,1.0,98040,3840,1135.0
4,2.0,98166,3674,699.95
4,1.5,98125,1710,433.0
2,1.0,98038,910,200.0
3,1.0,98059,1340,289.571
4,1.0,98155,2340,440.0
3,1.0,98007,1510,400.0
4,2.0,98027,2630,589.0
5,2.0,98053,3100,850.0
3,1.5,98122,940,520.0
2,2.0,98102,1370,555.0
3,2.0,98065,2480,470.0
2,2.0,98028,1068,207.0
4,1.0,98003,2390,379.75
4,1.0,98117,2170,709.0
3,1.0,98092,1520,240.0
4,1.0,98166,2210,445.5
5,1.0,98199,3200,1308.0
3,1.0,98059,1160,210.0
4,2.0,98074,2670,603.0
3,2.0,98074,2520,720.0
2,1.5,98168,760,92.0
3,2.0,98107,1310,600.0
4,1.0,98146,2750,725.0
5,1.0,98155,1790,409.95
3,2.0,98074,1790,515.0
4,1.0,98058,2400,495.0
4,2.0,98040,2420,998.0
3,1.0,98033,1710,630.0
3,1.0,98177,2000,410.0
3,1.0,98006,1580,602.0
4,1.0,98006,2310,750.0
4,2.5,98007,3580,711.6
4,2.0,98027,4320,1050.0
3,2.0,98072,2560,700.5
4,2.0,98056,3220,710.0
3,1.0,98001,1660,250.0
4,1.0,98056,2420,350.0
7,1.0,98125,2870,475.0
2,1.0,98118,830,200.0
4,1.0,98034,1710,450.0
5,2.0,98058,2600,316.0
1,1.0,98126,670,310.0
3,1.0,98045,1500,392.0
3,3.0,98103,1460,521.0
2,1.0,98117,1540,495.0
3,1.0,98001,1250,209.0
4,1.5,98005,2230,809.95
2,1.0,98038,1800,400.0
4,1.0,98133,2400,415.0
4,2.0,98001,2370,411.0
2,1.0,98109,1830,825.0
3,3.0,98103,1480,436.0
4,2.0,98058,2620,460.0
3,1.0,98065,1300,281.0
4,1.0,98199,3120,976.0
4,2.0,98045,2400,485.0
3,2.0,98074,1430,429.0
3,2.0,98006,2480,729.0
3,2.0,98075,2280,625.0
3,1.0,98092,1390,218.5
3,1.0,98023,1030,175.0
3,1.0,98125,1120,442.5
3,2.0,98115,1300,480.0
3,1.0,98117,2410,715.5
3,1.0,98052,1470,432.5
5,2.0,98053,4720,875.0
5,2.0,98146,2910,605.0
4,3.0,98006,5000,1688.0
3,1.0,98178,1690,318.0
2,1.0,98133,1000,311.3
5,1.0,98188,2400,325.0
5,2.0,98006,3330,795.0
4,1.0,98006,2060,558.0
4,2.0,98023,3090,370.0
4,2.0,98074,2350,598.85
3,2.0,98056,2180,515.7
3,2.0,98011,1870,458.0
3,2.5,98042,3530,583.5
4,2.0,98034,2460,653.75
3,2.0,98038,1650,299.0
5,1.0,98027,3480,532.0
3,2.0,98198,3176,819.0
4,1.0,98146,2420,945.0
4,1.0,98074,2260,608.7
4,1.0,98199,2380,812.0
5,1.0,98133,3400,464.0
4,2.0,98053,3770,950.0
4,2.0,98115,2672,700.0
3,1.0,98117,1180,435.0
3,1.0,98001,1810,229.5
3,1.5,98166,2610,1575.0
3,1.0,98003,1450,265.0
2,1.0,98072,1600,995.0
3,1.0,98155,2650,590.0
4,2.0,98125,2490,740.0
2,1.0,98108,850,360.0
4,1.0,98136,1820,548.5
3,1.0,98115,1960,599.0
3,1.0,98074,2350,615.0
3,1.0,98168,1320,292.0
4,2.0,98053,3720,899.0
3,1.0,98136,2210,500.0
3,1.5,98074,1910,580.0
4,2.0,98028,2840,580.0
3,1.0,98107,1320,594.0
3,1.0,98052,2440,500.0
4,1.0,98029,2420,550.0
3,1.0,98038,1180,275.0
3,2.0,98058,1820,390.0
3,2.5,98116,3760,1250.0
3,2.0,98168,1560,250.0
2,2.0,98052,1790,405.0
3,1.0,98023,1430,213.95
3,1.0,98031,1390,232.0
3,1.0,98002,990,207.0
3,1.0,98001,1880,310.0
3,3.0,98106,2520,540.0
4,1.5,98103,2060,750.0
4,2.0,98056,2150,392.5
5,1.0,98003,2500,305.0
3,2.0,98052,2390,735.0
4,2.0,98074,2400,575.0
2,1.0,98106,660,175.0
4,2.0,98042,1580,291.0
4,2.0,98075,3250,791.5
3,1.0,98155,1880,475.0
2,1.0,98178,1190,238.95
3,2.0,98107,1280,470.0
4,1.0,98074,2380,420.0
3,2.0,98045,2040,440.0
4,1.5,98117,1440,656.0
3,2.0,98053,2120,559.95
2,1.0,98122,990,600.0
3,1.0,98001,1710,255.0
4,1.5,98106,1840,210.75
4,1.5,98109,1150,485.0
3,2.0,98038,2250,390.0
3,1.0,98059,2460,405.0
4,1.5,98116,1540,462.5
4,1.0,98059,2210,435.0
3,2.0,98053,1440,440.0
3,1.0,98023,1790,299.95
2,2.0,98122,1120,440.0
3,1.0,98045,1260,312.62
3,1.0,98074,1180,372.5
3,2.0,98003,1730,297.262
4,1.0,98005,2250,735.0
3,2.0,98177,1550,430.0
2,1.5,98014,1070,241.0
3,1.0,98042,1460,201.0
2,1.0,98115,1060,570.0
4,1.0,98052,1840,538.0
3,2.0,98052,2440,729.0
4,1.0,98006,1700,331.5
2,1.0,98188,680,110.7
3,1.0,98022,1700,245.0
3,1.0,98177,2000,427.0
4,1.0,98115,2340,650.5
2,1.0,98155,1120,335.9
2,1.5,98199,1510,535.0
5,1.0,98144,2120,360.0
3,1.0,98055,1500,294.9
2,1.0,98115,1030,460.0
4,2.0,98053,5440,1769.0
2,1.0,98112,1150,463.0
5,1.0,98022,2420,332.0
4,1.0,98056,1750,199.5
4,1.0,98056,1750,247.0
4,2.0,98019,2170,442.5
3,1.0,98022,2540,600.0
3,2.0,98053,1690,449.0
4,1.5,98115,1600,725.0
3,1.0,98058,1060,215.0
2,1.0,98115,1990,582.5
4,2.0,98032,2210,305.0
4,2.0,98042,3090,734.0
3,1.0,98019,1050,300.0
5,1.0,98027,2550,525.888
4,1.5,98116,2095,711.0
3,1.0,98155,1520,360.0
5,2.0,98031,2750,357.0
3,1.0,98002,1200,235.0
3,1.0,98040,1830,550.0
3,1.0,98133,1160,324.0
3,1.0,98133,1750,420.0
4,2.0,98059,2400,450.0
5,2.0,98027,4140,825.0
4,2.0,98002,2115,272.0
3,1.5,98166,2580,481.0
3,1.0,98117,1220,500.0
2,1.0,98107,1630,448.0
2,1.0,98053,1350,480.0
3,2.0,98053,1690,475.0
2,2.0,98029,1700,472.5
4,1.0,98003,1890,291.0
2,1.0,98133,850,294.0
4,1.0,98004,2480,1013.05
3,2.0,98053,1690,442.5
2,1.0,98023,810,170.0
4,1.0,98004,3980,1582.5
3,2.0,98144,2580,665.0
5,3.0,98014,6085,1610.0
2,1.0,98112,2140,675.0
2,1.0,98019,1360,279.9
4,1.5,98103,1800,875.0
3,2.0,98029,1920,571.0
3,1.5,98133,860,320.0
3,1.0,98038,2340,525.0
8,1.0,98004,4040,1650.0
3,1.0,98178,1160,137.9
3,2.0,98045,1680,440.0
3,1.0,98122,1280,360.0
4,1.0,98045,1800,271.0
6,1.0,98003,4250,465.0
4,2.0,98001,2400,280.0
2,1.0,98103,940,283.0
3,1.0,98052,1110,411.5
3,1.0,98023,2420,282.0
3,2.5,98199,1850,535.0
4,2.0,98199,2020,554.729
4,2.0,98199,2020,868.0
3,1.0,98045,1830,427.0
4,1.0,98125,1920,455.0
2,1.0,98033,1280,595.0
4,2.0,98038,3130,400.0
4,2.0,98075,3920,770.0
4,2.0,98122,3100,742.5
4,1.0,98006,3220,1250.0
3,1.0,98045,1670,375.0
4,2.0,98004,2700,1557.6
4,1.0,98032,5461,545.0
4,2.0,98075,4400,1050.0
3,1.0,98112,2190,1565.0
4,1.5,98092,1200,178.0
3,1.0,98031,1470,262.5
3,1.5,98107,1650,730.0
5,1.0,98166,1840,395.0
3,1.0,98008,1210,355.0
3,2.0,98023,1870,299.99
4,1.5,98038,3890,1125.0
4,2.0,98059,2660,425.0
2,1.0,98125,1150,349.0
4,1.0,98116,1740,554.95
6,1.5,98118,2580,326.0
4,1.0,98052,1720,580.0
3,2.0,98040,2740,699.0
3,1.0,98033,2610,757.0
3,1.0,98034,1400,335.0
3,1.0,98052,2570,660.0
4,2.0,98059,2830,540.0
5,2.0,98032,2630,320.0
3,2.0,98055,1580,280.0
3,1.0,98045,1540,324.0
3,1.0,98059,2120,300.0
3,2.0,98019,1830,360.0
3,2.0,98074,2260,600.0
4,1.0,98040,2500,950.0
3,3.0,98117,1830,599.95
4,1.0,98126,1190,190.0
4,1.0,98034,2310,350.0
3,1.5,98116,1230,522.0
3,2.0,98006,2940,850.0
3,1.0,98118,1010,308.0
6,2.0,98117,2550,1020.0
3,1.5,98103,1480,397.5
3,1.0,98023,1460,186.0
5,1.0,98011,3110,436.5
3,1.0,98103,2140,710.0
5,2.0,98122,3450,1378.6
3,1.0,98008,1960,450.0
4,1.0,98106,1890,375.0
2,1.0,98178,2080,315.0
3,1.5,98118,1700,467.5
3,1.0,98106,1140,330.0
3,1.5,98070,3136,665.0
4,3.0,98007,2590,760.0
3,2.0,98136,1480,469.0
3,2.0,98122,1500,408.0
3,1.0,98008,2660,851.0
2,1.0,98053,1350,410.0
2,1.0,98024,860,235.0
2,1.0,98055,1000,207.1
4,1.0,98028,2480,560.0
3,2.0,98006,3860,903.0
3,2.0,98112,2140,998.5
4,1.5,98032,1820,268.5
2,1.0,98072,2220,494.95
4,2.0,98004,2660,1130.0
3,1.0,98030,1470,250.0
4,1.0,98027,2350,449.0
3,1.0,98112,2980,1225.0
4,1.0,98055,1870,325.0
5,1.0,98008,2430,506.0
4,2.0,98027,2790,751.0
3,2.0,98045,1370,280.0
4,2.0,98072,4470,1120.0
3,1.0,98053,2040,580.0
4,1.0,98008,2340,665.0
4,2.0,98019,2520,450.0
4,1.5,98055,1710,389.9
3,1.0,98007,1200,427.0
3,1.0,98188,1330,265.0
3,2.0,98144,1310,398.0
6,2.0,98178,3020,354.0
4,2.0,98030,2260,339.95
2,1.0,98115,790,399.0
2,1.0,98034,970,325.0
3,1.0,98177,2250,998.8
4,1.5,98144,1530,350.0
4,1.0,98004,1780,1000.0
3,2.0,98053,2120,561.0
2,1.0,98133,1500,245.0
2,1.0,98133,1500,570.0
4,1.5,98103,2390,845.0
4,2.0,98010,2390,314.5
3,1.0,98006,2920,650.0
2,1.0,98055,850,298.0
2,1.0,98122,930,500.0
4,2.0,98126,3340,870.0
2,1.0,98126,710,299.0
3,1.0,98125,2240,527.0
3,1.0,98007,1060,420.0
3,2.0,98022,2360,290.0
4,1.0,98136,3520,1662.0
3,1.0,98052,1730,499.99
3,1.0,98106,1170,315.0
4,2.0,98042,3680,425.0
3,2.0,98077,2900,630.0
3,1.5,98034,1290,365.0
4,2.0,98199,2010,774.0
3,1.0,98155,1490,368.888
4,2.0,98038,1930,339.5
4,1.0,98133,2240,344.95
3,1.0,98166,2320,450.0
4,2.0,98052,2990,814.95
4,2.0,98042,2200,299.9
3,1.0,98058,1500,315.0
3,1.0,98155,3860,880.0
3,1.0,98042,1430,195.0
5,2.0,98074,3750,910.0
5,2.0,98019,3100,540.0
3,2.0,98042,1870,306.0
4,1.0,98023,2040,272.0
5,2.0,98105,3700,1295.0
3,1.0,98027,3150,450.0
3,2.0,98028,1990,450.0
4,1.5,98133,1740,310.0
2,1.0,98042,2080,530.0
4,2.0,98028,2060,435.0
3,1.0,98177,1590,485.0
3,2.0,98102,1760,690.0
4,2.0,98038,1620,305.0
3,1.0,98058,1210,300.0
4,1.0,98092,2040,289.95
3,2.0,98011,2270,575.0
4,2.0,98077,6640,1820.0
3,1.0,98023,1060,219.0
4,1.0,98155,1940,265.0
5,2.0,98103,3070,1105.0
3,1.0,98166,930,200.0
4,1.0,98146,2180,545.0
3,2.0,98058,2130,378.0
2,1.0,98136,800,388.0
4,1.0,98155,2200,425.0
2,2.0,98107,1130,536.0
3,1.0,98136,1970,1175.0
3,2.0,98119,1680,629.95
4,1.0,98125,1470,465.0
4,1.0,98072,2390,545.0
4,2.0,98008,2300,592.0
4,1.0,98038,2280,446.0
3,3.0,98117,1330,375.0
5,2.0,98053,2640,632.5
4,1.0,98155,2430,459.95
4,2.0,98092,2470,485.0
3,1.0,98168,1440,255.0
3,1.0,98031,1320,251.75
3,2.0,98074,2810,725.0
3,3.0,98107,1370,460.0
3,1.0,98116,2000,625.0
3,1.0,98008,1980,530.0
3,2.0,98168,2050,394.95
4,1.0,98178,2320,324.95
3,2.0,98118,1960,330.0
4,1.0,98030,1910,220.0
3,2.0,98052,2030,685.0
3,1.0,98177,2210,500.0
4,1.0,98188,2610,368.0
3,2.0,98033,2520,825.0
6,1.0,98122,1840,660.0
3,1.0,98031,1570,253.0
4,1.0,98042,2400,392.5
3,2.0,98177,1930,605.0
3,1.0,98038,1160,215.0
4,2.0,98052,2820,650.0
4,2.0,98144,3060,877.5
3,1.0,98023,1320,232.5
2,2.0,98038,1200,234.0
3,1.0,98042,1560,380.0
5,1.0,98001,3070,420.0
3,1.0,98053,1040,399.95
3,1.0,98042,1990,256.75
3,2.0,98027,1690,535.0
3,2.0,98008,1810,515.0
4,1.0,98004,2520,770.0
3,1.0,98001,1570,256.0
3,1.0,98117,1680,489.9
3,1.0,98032,1250,165.0
3,1.0,98031,1280,220.0
4,2.0,98023,4620,575.0
3,2.0,98072,1580,375.0
3,2.0,98155,1650,422.25
3,1.0,98011,1660,420.0
4,2.0,98074,2410,608.0
3,1.5,98105,1720,620.0
3,2.0,98006,3120,850.0
4,1.0,98027,2680,463.0
5,1.0,98178,2640,750.0
3,2.0,98077,3730,1070.0
3,1.0,98038,1700,290.0
4,1.0,98116,2280,525.0
3,2.0,98034,1220,319.0
6,2.0,98155,3500,592.5
3,2.0,98070,2010,350.0
3,1.0,98027,2130,454.9
4,2.0,98022,1800,272.0
3,1.0,98033,1070,357.5
3,1.0,98118,1020,285.0
4,1.0,98003,1600,280.0
4,1.0,98125,1380,477.0
3,2.0,98056,3270,750.0
4,2.0,98107,2100,595.0
3,3.0,98103,2110,525.0
3,1.0,98070,1640,319.0
3,1.0,98023,1320,225.0
4,1.0,98028,2420,485.0
3,1.5,98115,1390,341.0
3,2.0,98125,2320,674.0
3,2.0,98059,2170,442.25
4,2.0,98077,2710,591.0
3,1.0,98042,1450,276.0
3,1.0,98034,1370,394.0
3,1.0,98019,1810,355.0
3,1.0,98032,1420,260.0
3,1.0,98023,2090,300.0
3,1.0,98023,2090,310.0
3,1.0,98023,1330,209.0
3,1.0,98034,1330,344.95
5,1.0,98178,1910,230.0
3,1.0,98032,2310,336.95
3,1.0,98177,2500,700.0
3,1.0,98038,1310,230.0
4,2.0,98014,2040,443.5
4,2.0,98014,2040,471.0
3,1.0,98115,2400,595.0
3,1.5,98117,1400,470.0
4,1.0,98052,1700,600.0
4,2.5,98040,3160,1381.0
3,1.0,98034,1340,427.8
4,1.0,98008,1470,445.0
3,1.0,98133,1790,382.0
3,1.0,98074,1560,577.0
3,2.0,98038,2620,427.0
3,1.0,98198,1580,255.0
3,1.0,98014,1090,240.0
5,1.5,98115,3240,1234.58
4,1.0,98056,2520,435.0
3,1.0,98004,2230,1450.0
4,2.0,98038,2430,425.0
2,1.0,98136,1020,393.0
4,1.0,98168,1810,264.95
4,2.0,98074,3460,746.5
3,1.0,98125,2020,450.0
3,1.0,98058,1410,229.95
2,1.0,98108,750,425.0
4,2.0,98105,5300,2555.0
4,1.5,98077,4380,1400.0
3,2.0,98006,2290,753.0
2,1.0,98136,720,310.0
2,1.0,98118,1200,395.0
3,1.0,98052,2620,725.0
4,2.0,98007,2120,295.0
3,1.0,98003,1580,225.0
3,3.0,98040,4160,1699.0
3,1.0,98034,1830,431.0
3,1.0,98042,2000,358.5
2,1.0,98119,980,595.0
4,2.0,98019,3040,468.0
4,1.0,98058,1740,260.0
3,1.5,98133,1450,375.0
3,2.0,98038,1560,295.0
4,1.0,98198,2050,403.9
3,1.0,98002,1760,269.95
3,2.0,98122,1740,640.0
3,1.0,98148,910,221.0
3,1.0,98030,1700,255.0
4,2.0,98042,2620,300.0
3,1.0,98058,1500,270.0
4,1.0,98116,1630,575.0
3,1.0,98001,1370,246.9
2,2.0,98102,1390,635.0
3,1.0,98077,1540,450.0
3,1.0,98042,1190,215.0
3,2.0,98092,4500,785.0
4,1.0,98125,2370,522.5
2,2.0,98092,1360,150.0
2,1.0,98001,870,199.95
4,2.0,98034,4850,3000.0
3,2.0,98058,3110,379.9
4,2.0,98029,3700,950.0
6,2.0,98117,3500,865.0
3,1.0,98040,1670,785.0
3,1.0,98032,1640,245.7
3,1.0,98118,3400,951.0
3,1.0,98118,2060,499.95
3,1.0,98092,1330,257.0
3,1.5,98122,2330,549.0
3,2.0,98004,3040,1600.0
5,3.0,98115,3700,1400.0
3,1.5,98144,1990,619.0
5,1.0,98108,2020,311.0
5,1.0,98125,2980,600.0
4,2.0,98006,3990,1080.0
2,1.0,98122,790,436.0
2,1.0,98168,1060,205.0
3,1.0,98072,2260,514.0
2,2.0,98053,1900,530.0
5,2.0,98092,3361,511.0
4,2.0,98039,3550,2100.0
5,2.0,98031,2740,370.0
4,1.0,98136,2040,500.0
4,2.0,98038,4070,710.0
1,1.0,98103,720,270.0
3,1.5,98133,2000,415.0
5,2.0,98004,4400,1800.0
3,1.0,98003,1300,236.0
2,2.0,98059,1420,278.0
3,1.0,98115,1540,312.0
3,1.0,98115,1540,539.0
3,2.0,98125,2360,498.0
4,2.0,98033,3720,857.0
3,1.0,98040,1690,780.0
3,1.0,98199,2300,650.0
4,1.0,98027,1650,559.5
2,1.0,98178,990,219.95
4,2.0,98006,2130,671.5
4,2.0,98074,3320,813.0
3,1.0,98003,1960,182.0
2,1.0,98072,770,203.7
4,1.5,98119,2010,740.0
2,1.0,98058,800,230.0
3,1.0,98003,910,128.0
3,1.0,98155,1200,345.0
4,2.0,98075,3570,663.0
3,2.0,98055,1820,329.95
3,3.0,98117,2930,1047.5
3,1.0,98115,1480,402.3
4,1.5,98133,3305,492.0
4,1.0,98059,2230,448.0
3,1.0,98188,1560,273.0
3,1.0,98126,1030,335.0
3,1.5,98112,2380,695.0
3,1.0,98155,1010,279.0
2,1.0,98115,2060,485.0
4,2.0,98055,2370,383.0
4,2.0,98028,2242,490.0
2,2.0,98028,1078,240.0
2,1.0,98125,890,285.0
3,2.0,98019,2700,524.95
4,2.0,98052,2450,729.0
3,1.0,98007,1420,460.0
3,1.5,98122,1280,687.5
5,1.0,98006,2910,1168.0
4,2.0,98006,2430,825.0
2,2.0,98038,1860,314.95
3,1.0,98033,1800,470.0
3,1.0,98006,1960,500.0
3,1.5,98166,1550,313.0
2,1.0,98117,840,445.0
4,1.0,98032,2080,300.0
4,1.5,98126,2210,619.5
3,1.0,98106,1210,305.0
3,3.0,98119,1350,874.0
3,2.0,98029,1860,477.5
3,1.0,98107,1940,700.0
4,2.0,98038,3400,515.0
4,2.0,98133,2240,590.0
3,1.0,98042,1170,205.0
3,2.0,98023,3130,310.0
2,2.0,98074,1510,442.5
4,2.0,98072,3740,1078.5
4,2.0,98038,2690,530.0
4,1.0,98178,1760,343.5
4,1.5,98118,2180,334.9
4,1.0,98052,1560,544.3
3,2.0,98155,1780,370.0
3,1.0,98038,1260,245.0
4,1.5,98136,1570,535.0
2,1.0,98168,740,202.0
4,2.0,98117,2020,490.0
4,2.0,98103,1500,651.5
4,1.0,98168,1670,270.0
3,2.0,98006,3620,1164.0
2,2.0,98118,1010,289.0
3,1.0,98010,1460,240.0
3,1.0,98199,1790,790.0
3,2.0,98019,1760,350.0
3,2.0,98108,1790,246.95
3,1.0,98116,1050,400.0
4,2.0,98028,2590,533.0
3,1.0,98042,1040,198.4
4,2.0,98038,4060,495.0
4,2.0,98077,3190,862.0
4,2.0,98077,3190,870.0
4,1.0,98040,2180,875.0
6,2.0,98055,2120,317.0
4,2.0,98031,2110,325.0
2,1.5,98117,1210,615.0
4,2.0,98003,2410,334.95
3,2.0,98033,1980,775.0
4,1.0,98006,2370,600.0
3,1.5,98103,1720,565.0
2,1.0,98126,750,292.5
3,1.0,98115,2510,825.0
3,2.0,98092,2577,495.0
3,2.0,98126,1540,525.0
1,1.0,98103,720,438.6
3,1.0,98074,1810,507.0
3,1.0,98003,1380,275.9
4,2.0,98004,2570,1170.0
4,1.0,98178,1690,275.0
3,1.0,98103,1420,355.0
4,1.0,98001,2130,233.0
3,1.5,98144,3000,666.0
4,1.0,98059,2150,317.5
4,1.0,98198,2280,420.0
4,2.0,98168,1560,290.0
3,1.0,98059,1880,320.0
3,2.0,98075,2320,650.0
3,1.0,98034,1010,325.0
3,1.0,98146,1120,165.0
3,1.0,98005,1560,500.0
4,1.0,98034,1860,443.0
3,1.0,98055,1150,213.4
4,1.0,98008,1920,480.0
4,1.0,98023,2490,275.0
3,2.0,98108,1460,299.88
3,2.0,98144,1820,499.95
5,1.0,98040,4290,1705.0
4,1.0,98027,2230,550.0
4,2.0,98092,2070,300.0
3,1.0,98122,2480,920.0
4,2.0,98115,4110,2300.0
4,1.5,98115,2290,620.0
3,1.0,98022,1220,253.5
4,1.5,98144,2620,978.0
4,2.0,98058,3190,387.5
3,1.0,98155,850,325.0
3,3.0,98116,1740,568.0
4,2.0,98133,2140,525.0
3,2.0,98056,2070,560.0
3,2.0,98053,1680,394.0
2,1.0,98107,1000,484.95
3,1.0,98105,3340,1295.0
3,2.0,98059,1260,315.0
4,1.0,98077,2430,590.0
1,1.0,98146,560,106.0
3,2.0,98059,3380,751.0
2,1.0,98115,1100,474.0
2,1.0,98002,1700,189.0
3,2.0,98053,1600,440.5
3,2.0,98033,2605,1017.0
2,1.0,98053,1850,589.0
3,2.0,98092,1830,273.0
3,1.0,98198,3050,950.0
2,2.0,98008,1240,277.7
3,2.0,98001,2100,299.9
3,1.0,98056,1250,235.0
2,2.0,98133,1230,464.0
3,1.0,98023,1690,281.0
3,1.5,98155,1520,320.0
4,2.0,98030,1890,282.0
4,1.0,98006,1990,745.0
3,1.0,98023,1480,245.0
3,1.0,98023,1480,250.0
3,2.0,98052,2120,470.0
3,2.0,98109,1480,216.65
3,1.0,98052,1250,440.0
4,2.0,98029,2010,590.0
5,1.0,98005,3150,935.0
3,2.0,98007,3010,848.0
5,2.0,98029,3920,827.5
6,2.0,98103,2880,1125.0
2,1.0,98056,2550,630.0
5,1.5,98034,1120,340.0
4,1.0,98034,3140,570.0
4,2.0,98075,4130,2750.0
4,1.0,98003,2990,514.5
2,1.0,98136,1120,360.0
4,1.0,98166,1570,228.9
3,2.0,98053,2210,660.0
4,2.0,98075,2390,647.0
3,1.0,98011,1520,366.0
5,1.0,98106,1830,354.0
4,2.0,98136,2640,850.0
3,2.0,98029,1740,496.7
3,1.0,98055,1550,300.0
3,1.0,98033,1040,390.0
3,2.0,98007,1640,350.0
3,2.0,98007,1640,561.0
3,1.0,98006,1260,475.0
3,2.0,98126,1170,275.0
3,1.0,98038,1590,290.0
3,1.0,98038,1750,199.0
4,2.0,98042,1770,279.9
4,2.0,98105,3530,1655.0
3,1.0,98133,2160,405.0
4,1.0,98074,2360,615.0
3,1.0,98023,1980,268.0
4,1.5,98125,1620,451.0
2,1.0,98053,2700,850.0
5,2.0,98040,3270,1180.0
2,1.0,98106,870,245.0
2,1.0,98107,840,450.0
3,2.0,98133,1340,370.35
3,3.0,98103,1540,543.0
2,1.0,98146,1650,265.0
3,2.0,98065,2630,497.0
4,1.0,98028,1880,419.0
4,2.0,98029,1980,545.8
3,1.0,98053,1500,403.0
3,1.5,98168,1230,195.0
4,2.0,98119,2520,1125.0
5,1.0,98002,1970,255.0
2,1.0,98125,1520,500.0
4,1.0,98199,2600,855.0
4,1.5,98166,2290,390.0
3,1.0,98198,1979,339.0
4,2.0,98115,2170,1325.0
4,1.0,98056,1820,429.9
3,1.0,98011,1200,370.9
3,1.0,98118,1210,457.5
4,2.0,98144,1970,499.0
2,1.0,98003,1040,225.0
3,1.0,98102,1920,615.0
2,3.0,98115,1020,455.0
3,1.0,98125,1660,458.0
3,1.0,98005,1670,580.0
5,2.0,98074,3810,966.0
4,1.0,98168,2020,240.0
1,1.0,98136,420,229.05
3,3.0,98125,1390,328.5
3,1.0,98168,2010,319.0
4,1.5,98115,1820,650.0
3,2.0,98177,1630,398.5
1,1.0,98168,800,250.0
3,1.0,98040,2270,815.0
3,2.0,98033,2290,1065.0
3,2.0,98014,2750,510.0
2,1.0,98118,590,156.0
4,2.0,98092,2570,254.5
3,1.0,98177,2050,760.0
3,2.0,98030,1610,210.0
3,2.0,98198,2140,349.95
3,2.5,98199,1730,676.0
4,2.0,98108,2440,475.0
4,1.5,98105,3220,880.0
4,2.0,98074,4330,1209.0
3,1.0,98118,1780,420.0
3,1.0,98004,1230,607.0
4,2.0,98011,2160,475.0
2,1.0,98116,1400,395.0
4,1.0,98004,1900,650.0
5,1.0,98027,2910,625.0
3,2.0,98052,2960,849.0
3,1.0,98125,2010,429.95
3,2.0,98029,3760,825.0
2,1.0,98117,1020,505.0
2,2.0,98053,1290,265.0
3,1.0,98056,890,283.0
